classification,recordedBy,recordNumber,eventDate,country,stateProvince,city,county,locality,decimalLatitude,decimalLongitude,minimumElevationInMeters,habitat,habit,kingdom,chineseKingdomName,family,chineseFamilyName,genus,chineseGenusName,identificationID,vernacularName,scientificName,identifiedBy
Angiospermae,董洪进|6571,HJD1135,2020-05-25 10:56:00,中国,湖北省,黄冈市,红安县,天台山旅游开发管理处天台山森林公园 溜石板,31.5521525,114.6386373,265,路边土坡,草本,Angiospermae,被子,Lamiaceae,唇形科,Lamium,野芝麻属,70166,野芝麻,Lamium barbatum,董洪进
Angiospermae,董洪进|6571,HJD1134,2020-05-25 10:23:00,中国,湖北省,黄冈市,红安县,天台山旅游开发管理处天台山森林公园 溜石板,31.5507714,114.6355836,255,路边土坡,草本,Angiospermae,被子,Lamiaceae,唇形科,Stachys,水苏属,68436,蜗儿菜,Stachys arrecta,董洪进
Pteridophyta,董洪进|6571,HJD1133,2020-05-25 10:19:00,中国,湖北省,黄冈市,红安县,天台山旅游开发管理处天台山森林公园 溜石板,31.5505255,114.6355587,232,路边土坡,草本,Pteridophyta,蕨类,Polypodiaceae,水龙骨科,Lepidogrammitis,骨牌蕨属,73205,抱石莲,Lepidogrammitis drymoglossoides,董洪进
Angiospermae,董洪进|6571,HJD1132,2020-05-25 10:18:00,中国,湖北省,黄冈市,红安县,天台山旅游开发管理处天台山森林公园 溜石板,31.5506056,114.6354389,230,路边土坡,草本,Angiospermae,被子,Crassulaceae,景天科,Sedum,景天属,24856,珠芽景天,Sedum bulbiferum,董洪进
Angiospermae,董洪进|6571,HJD1131,2020-05-25 10:15:00,中国,湖北省,黄冈市,红安县,天台山旅游开发管理处天台山森林公园 溜石板,31.5504837,114.6353790,235,路边土坡,草本,Angiospermae,被子,Compositae,,Sinosenecio,蒲儿根属,61676,蒲儿根,Sinosenecio oldhamianus,董洪进
Angiospermae,董洪进|6571,HJD1130,2020-05-25 10:02:00,中国,湖北省,黄冈市,红安县,天台山旅游开发管理处天台山森林公园 溜石板,31.5501586,114.6348399,0,路边土坡,,Angiospermae,被子,Sapindaceae,无患子科,Acer,槭属,41385,建始槭,Acer henryi,董洪进
Angiospermae,董洪进|6571,HJD1129,2020-05-25 10:00:00,中国,湖北省,黄冈市,红安县,天台山旅游开发管理处天台山森林公园 溜石板,31.5500985,114.6348748,0,路边土坡,灌木,Angiospermae,被子,Leguminosae,,Lespedeza,胡枝子属,22784,美丽胡枝子,Lespedeza formosa,董洪进
Pteridophyta,董洪进|6571,HJD1128,2020-05-25 09:56:00,中国,湖北省,黄冈市,红安县,天台山旅游开发管理处天台山森林公园 溜石板,31.5500205,114.6349058,267,路边土坡,草本,Pteridophyta,蕨类,Selaginellaceae,卷柏科,Selaginella,卷柏属,3940,细叶卷柏,Selaginella labordei,董洪进
Angiospermae,董洪进|6571,HJD1127,2020-05-25 09:53:00,中国,湖北省,黄冈市,红安县,天台山旅游开发管理处天台山森林公园 溜石板,31.5499556,114.6348449,267,路边,木质藤本,Angiospermae,被子,Plantaginaceae,车前科,Veronicastrum,腹水草属,70901,细穗腹水草,Veronicastrum stenostachyum,董洪进
Angiospermae,董洪进|6571,HJD1126,2020-05-25 09:45:00,中国,湖北省,黄冈市,红安县,天台山旅游开发管理处天台山森林公园 溜石板,31.5491382,114.6344706,253,路边,草本,Angiospermae,被子,Poaceae,禾本科,Setaria,狗尾草属,37154,棕叶狗尾草,Setaria palmifolia,董洪进
Angiospermae,董洪进|6571,HJD1125,2020-05-25 09:40:00,中国,湖北省,黄冈市,红安县,天台山旅游开发管理处天台山森林公园 溜石板,31.5489540,114.6340014,250,路边,灌木,Angiospermae,被子,Cornaceae,山茱萸科,Alangium,八角枫属,44027,八角枫,Alangium chinense,董洪进
Angiospermae,董洪进|6571,HJD1124,2020-05-25 09:37:00,中国,湖北省,黄冈市,红安县,天台山旅游开发管理处天台山森林公园 溜石板,31.5489223,114.6337857,250,路边,草本,Angiospermae,被子,Asteraceae,菊科,Artemisia,蒿属,558222,蒿属某种,Artemisia sp.,董洪进
Angiospermae,董洪进|6571,HJD1123,2020-05-25 09:27:00,中国,湖北省,黄冈市,红安县,天台山旅游开发管理处天台山森林公园 溜石板,31.5488161,114.6325597,230,路边,草质藤本,Angiospermae,被子,Cucurbitaceae,葫芦科,Thladiantha,赤瓟属,68999,南赤瓟,Thladiantha nudiflora,董洪进
Angiospermae,董洪进|6571,HJD1122,2020-05-25 09:14:00,中国,湖北省,黄冈市,红安县,天台山旅游开发管理处天台山森林公园 溜石板,31.5486237,114.6314953,228,土坡,草本,Pteridophyta,蕨类,Pteridaceae,凤尾蕨科,Onychium,金粉蕨属,83153,野雉尾金粉蕨,Onychium japonicum,董洪进
Angiospermae,董洪进|6571,HJD1121,2020-05-25 09:13:00,中国,湖北省,黄冈市,红安县,天台山旅游开发管理处天台山森林公园 溜石板,31.5485555,114.6316002,232,溪边,灌木,Angiospermae,被子,Sapindaceae,无患子科,Acer,槭属,1085610,,Acer tataricum subsp. theiferum,董洪进
Angiospermae,董洪进|6571,HJD1120,2020-05-24 18:22:00,中国,湖北省,黄冈市,红安县,天台山旅游开发管理处天台山森林公园,31.5840399,114.6296650,733,路边土坡,乔木,Angiospermae,被子,Celastraceae,卫矛科,Euonymus,卫矛属,19956,肉花卫矛,Euonymus carnosus,董洪进
Angiospermae,董洪进|6571,HJD1119,2020-05-24 18:16:00,中国,湖北省,黄冈市,红安县,天台山旅游开发管理处天台山森林公园,31.5844791,114.6309131,725,路边土坡,灌木,Angiospermae,被子,Pittosporaceae,海桐花科,Euonymus,卫矛属,649,卫矛属,Euonymus,董洪进
Angiospermae,董洪进|6571,HJD1118,2020-05-24 18:16:00,中国,湖北省,黄冈市,红安县,天台山旅游开发管理处天台山森林公园,31.5844751,114.6309331,725,路边土坡,灌木,Angiospermae,被子,Rhamnaceae,鼠李科,Rhamnus,鼠李属,3399,长叶冻绿,Rhamnus crenata,董洪进
Angiospermae,董洪进|6571,HJD1117,2020-05-24 17:59:00,中国,湖北省,黄冈市,红安县,天台山旅游开发管理处天台山森林公园,31.5841103,114.6300844,734,路边土坡,草本,Angiospermae,被子,Amaryllidaceae,石蒜科,Allium,葱属,27315,薤白,Allium macrostemon,董洪进
Angiospermae,董洪进|6571,HJD1116,2020-05-24 17:57:00,中国,湖北省,黄冈市,红安县,天台山旅游开发管理处天台山森林公园,31.5841575,114.6299586,721,路边土坡,草本,Angiospermae,被子,Primulaceae,报春花科,Lysimachia,珍珠菜属,8706,临时救,Lysimachia congestiflora,董洪进
Angiospermae,董洪进|6571,HJD1115,2020-05-24 17:47:00,中国,湖北省,黄冈市,红安县,天台山旅游开发管理处天台山森林公园,31.5842636,114.6291358,665,路边土坡,乔木,Angiospermae,被子,Styracaceae,安息香科,Styrax,安息香属,27898,玉铃花,Styrax obassis,董洪进
Angiospermae,董洪进|6571,HJD1114,2020-05-24 17:45:00,中国,湖北省,黄冈市,红安县,天台山旅游开发管理处天台山森林公园,31.5843666,114.6291358,666,路边土坡,草本,Angiospermae,被子,Violaceae,堇菜科,Viola,堇菜属,34345,球果堇菜,Viola collina,董洪进
Angiospermae,董洪进|6571,HJD1113,2020-05-24 17:04:00,中国,湖北省,黄冈市,红安县,天台山旅游开发管理处天台山森林公园,31.5711802,114.6143443,568,路边土坡,半灌木,Angiospermae,被子,Rosaceae,蔷薇科,Rubus,悬钩子属,22651,蓬蘽,Rubus hirsutus,董洪进
Angiospermae,董洪进|6571,HJD1112,2020-05-24 14:54:00,中国,湖北省,黄冈市,红安县,杏花乡,31.2474681,114.6292645,66,草地,草本,Angiospermae,被子,Primulaceae,报春花科,Lysimachia,珍珠菜属,8702,轮叶过路黄,Lysimachia klattiana,董洪进
Angiospermae,董洪进|6571,HJD1111,2020-05-24 14:53:00,中国,湖北省,黄冈市,红安县,杏花乡,31.2478960,114.6291746,47,草地,草本,Angiospermae,被子,Fabaceae,豆科,Vicia,野豌豆属,52726,确山野豌豆,Vicia kioshanica,董洪进
Angiospermae,董洪进|6571,HJD1110,2020-05-24 14:52:00,中国,湖北省,黄冈市,红安县,杏花乡嶂山,31.2484698,114.6291546,50,草地,草本,Angiospermae,被子,Orchidaceae,兰科,Spiranthes,绶草属,87367,绶草,Spiranthes sinensis,董洪进
Angiospermae,董洪进|6571,HJD1109,2020-05-23 21:18:00,中国,湖北省,黄冈市,英山县,桃花冲林场麒麟沟,30.9887655,116.0265993,900,路边,草本,Angiospermae,被子,Poaceae,禾本科,Bromus,雀麦属,49146,疏花雀麦,Bromus remotiflorus,董洪进
Angiospermae,董洪进|6571,HJD1108,2020-05-23 20:15:00,中国,湖北省,黄冈市,英山县,桃花冲林场麒麟沟,30.9887386,116.0265854,554,路边,草本,Angiospermae,被子,Poaceae,禾本科,Bromus,雀麦属,49020,雀麦,Bromus japonicus,董洪进
Angiospermae,董洪进|6571,HJD1107,2020-05-23 17:51:00,中国,湖北省,黄冈市,英山县,桃花冲林场麒麟沟,30.9857757,116.0275771,800,路边,,Angiospermae,被子,Araceae,天南星科,Pinellia,半夏属,81922,滴水珠,Pinellia cordata,董洪进
Angiospermae,董洪进|6571,HJD1106,2020-05-23 17:37:00,中国,湖北省,黄冈市,英山县,桃花冲林场麒麟沟,30.9857757,116.0275771,900,路边,灌木,Angiospermae,被子,Hydrangeaceae,,Hydrangea,绣球属,63614,中国绣球,Hydrangea chinensis,董洪进
Angiospermae,董洪进|6571,HJD1105,2020-05-23 17:19:00,中国,湖北省,黄冈市,英山县,桃花冲林场麒麟沟,31.0065722,116.0336302,922,溪边,草本,Angiospermae,被子,Amaryllidaceae,石蒜科,Allium,葱属,27315,薤白,Allium macrostemon,董洪进
Angiospermae,董洪进|6571,HJD1104,2020-05-23 17:16:00,中国,湖北省,黄冈市,英山县,桃花冲林场麒麟沟,31.0068264,116.0335204,0,溪边,,Angiospermae,被子,Poaceae,禾本科,Elymus,披碱草属,21296,柯孟披碱草,Elymus kamoji,董洪进
Angiospermae,董洪进|6571,HJD1103,2020-05-23 17:15:00,中国,湖北省,黄冈市,英山县,桃花冲林场麒麟沟,31.0067044,116.0335205,931,溪边,,Angiospermae,被子,Liliaceae,百合科,Lilium,百合属,23766,渥丹,Lilium concolor,董洪进
Angiospermae,董洪进|6571,HJD1102,2020-05-23 17:08:00,中国,湖北省,黄冈市,英山县,桃花冲林场麒麟沟,31.0070175,116.0334306,953,溪边,草本,Angiospermae,被子,Poaceae,禾本科,Elymus,披碱草属,21296,柯孟披碱草,Elymus kamoji,董洪进
Angiospermae,董洪进|6571,HJD1101,2020-05-23 16:21:00,中国,湖北省,黄冈市,英山县,桃花冲林场,31.0094343,116.0325126,974,山坡,乔木,Angiospermae,被子,Moraceae,桑科,Morus,桑属,78823,华桑,Morus cathayana,董洪进
Angiospermae,董洪进|6571,HJD1100,2020-05-23 16:15:00,中国,湖北省,黄冈市,英山县,桃花冲林场麒麟沟,31.0089713,116.0326424,984,山坡,乔木,Angiospermae,被子,Lauraceae,樟科,Litsea,木姜子属,1618,天目木姜子,Litsea auriculata,董洪进
Angiospermae,董洪进|6571,HJD1099,2020-05-23 16:09:00,中国,湖北省,黄冈市,英山县,桃花冲林场麒麟沟,30.9786607,116.0365159,920,林下,草本,Angiospermae,被子,Poaceae,禾本科,Poa,早熟禾属,2783,早熟禾,Poa annua,董洪进
Angiospermae,董洪进|6571,HJD1098,2020-05-23 15:28:00,中国,湖北省,黄冈市,英山县,桃花冲林场麒麟沟,31.0056958,116.0336004,902,路边,草本,Angiospermae,被子,Chloranthaceae,金粟兰科,Chloranthus,金粟兰属,48297,及已,Chloranthus serratus,董洪进
Angiospermae,董洪进|6571,HJD1097,2020-05-23 15:26:00,中国,湖北省,黄冈市,英山县,桃花冲林场麒麟沟,31.0055152,116.0334906,922,路边,乔木,Angiospermae,被子,Salicaceae,杨柳科,Populus,杨属,863,杨属,Populus,董洪进
Angiospermae,董洪进|6571,HJD1096,2020-05-23 15:19:00,中国,湖北省,黄冈市,英山县,桃花冲林场麒麟沟,31.0051428,116.0333310,866,路边,灌木,Angiospermae,被子,Leguminosae,,Indigofera,木蓝属,8013,苏木蓝,Indigofera carlesii,董洪进
Angiospermae,董洪进|6571,HJD1095,2020-05-23 15:16:00,中国,湖北省,黄冈市,英山县,桃花冲林场麒麟沟,31.0048958,116.0333949,0,路边,草本,Angiospermae,被子,Primulaceae,报春花科,Lysimachia,珍珠菜属,8790,鐩瓣珍珠菜,Lysimachia glanduliflora,董洪进
Angiospermae,董洪进|6571,HJD1094,2020-05-23 15:15:00,中国,湖北省,黄冈市,英山县,桃花冲林场,31.0049209,116.0333610,889,路边,,Angiospermae,被子,Araliaceae,五加科,Tetrapanax,通脱木属,82598,通脱木,Tetrapanax papyrifer,董洪进
Angiospermae,董洪进|6571,HJD1093,2020-05-23 15:05:00,中国,湖北省,黄冈市,英山县,桃花冲林场麒麟沟,31.0038991,116.0339357,876,路边,草本,Angiospermae,被子,Juncaceae,灯心草科,Juncus,灯心草属,57395,灯心草,Juncus effusus,董洪进
Angiospermae,董洪进|6571,HJD1092,2020-05-23 15:01:00,中国,湖北省,黄冈市,英山县,桃花冲林场,31.0038571,116.0339397,878,路边,草本,Angiospermae,被子,Juncaceae,灯心草科,Juncus,灯心草属,57360,笄石菖,Juncus prismatocarpus,董洪进
Angiospermae,董洪进|6571,HJD1091,2020-05-23 14:55:00,中国,湖北省,黄冈市,英山县,桃花冲林场 麒麟沟,30.9857757,116.0275771,996,林缘石壁,木质藤本,Angiospermae,被子,Menispermaceae,防己科,Cocculus,木防己属,70521,木防己,Cocculus orbiculatus,董洪进
Angiospermae,董洪进|6571,HJD1090,2020-05-23 14:52:00,中国,湖北省,黄冈市,英山县,桃花冲林场 麒麟沟,31.0029475,116.0339996,842,林下 鹞落坪半夏,草本,Angiospermae,被子,Araceae,天南星科,Pinellia,半夏属,81928,鹞落坪半夏,Pinellia yaoluopingensis,董洪进
Angiospermae,董洪进|6571,HJD1089,2020-05-23 14:51:00,中国,湖北省,黄冈市,英山县,桃花冲林场,31.0028984,116.0340296,853,路边林缘,草本,Angiospermae,被子,Orchidaceae,兰科,Gastrodia,天麻属,75402,天麻,Gastrodia elata,董洪进
Angiospermae,董洪进|6571,HJD1088,2020-05-23 14:30:00,中国,湖北省,黄冈市,英山县,桃花冲林场,31.0025573,116.0337602,837,路边林缘,乔木,Angiospermae,被子,Salicaceae,杨柳科,Poliothyrsis,山拐枣属,62602,山拐枣,Poliothyrsis sinensis,董洪进
Angiospermae,董洪进|6571,HJD1087,2020-05-23 11:36:00,中国,湖北省,黄冈市,英山县,桃花冲林场,30.9734022,116.0623374,1233,路边林缘,草本,,,,,,,,,大别薹草,
Angiospermae,董洪进|6571,HJD1086,2020-05-23 11:15:00,中国,湖北省,黄冈市,英山县,桃花冲林场,30.9747063,116.0609928,1223,路边林缘,草本,Angiospermae,被子,Cyperaceae,莎草科,Carex,苔草属,12352,匿鳞薹草,Carex aphanolepis,董洪进
Angiospermae,董洪进|6571,HJD1085,2020-05-23 11:15:00,中国,湖北省,黄冈市,英山县,桃花冲林场,30.9746883,116.0610028,1223,路边林缘,草本,Angiospermae,被子,Cyperaceae,莎草科,Carex,苔草属,13068,华山薹草,Carex huashanica,董洪进
Angiospermae,董洪进|6571,HJD1084,2020-05-23 11:04:00,中国,湖北省,黄冈市,英山县,桃花冲林场,30.9748603,116.0609329,1222,路边林缘,草本,Angiospermae,被子,Poaceae,禾本科,Agrostis,剪股颖属,55784,华北剪股颖,Agrostis clavata,董洪进
Angiospermae,董洪进|6571,HJD1083,2020-05-23 10:59:00,中国,湖北省,黄冈市,英山县,桃花冲林场,30.9748834,116.0608590,1222,路边林缘,草本,Angiospermae,被子,Cyperaceae,莎草科,Carex,苔草属,12747,大披针薹草,Carex lanceolata,董洪进
Angiospermae,董洪进|6571,HJD1082,2020-05-23 10:53:00,中国,湖北省,黄冈市,英山县,桃花冲林场,30.9753060,116.0610128,1213,路边林缘,草本,Angiospermae,被子,Cyperaceae,莎草科,Carex,苔草属,12395,粉被薹草,Carex pruinosa,董洪进
Angiospermae,董洪进|6571,HJD1081,2020-05-23 08:59:00,中国,安徽省,安庆市,岳西县,包家乡 大别山五针松模式产地,30.9975321,116.0752586,959,溪边,灌木,Angiospermae,被子,Rosaceae,蔷薇科,Cerasus,樱属,14624,华中樱桃,Cerasus conradinae,董洪进
Gymnospermae,董洪进|6571,HJD1080,2020-05-23 08:39:00,中国,安徽省,安庆市,岳西县,包家乡,30.9979441,116.0749487,956,溪边 大别山五针松模式产地,乔木,Angiospermae,被子,Fagaceae,壳斗科,Fagus,水青冈属,49584,米心水青冈,Fagus engleriana,董洪进
Gymnospermae,董洪进|6571,HJD1079,2020-05-23 08:31:00,中国,安徽省,安庆市,岳西县,包家乡,30.9978371,116.0750386,973,溪边 大别山五针松模式产地,乔木,,,,,,,,,大别山五针松,
Pteridophyta,董洪进|6571,HJD1078,2020-05-22 18:23:00,中国,湖北省,黄冈市,英山县,桃花冲林场 茅坪河,30.9679456,116.0189519,660,溪边,乔木,Angiospermae,被子,Sabiaceae,清风藤科,Meliosma,泡花树属,546676,异色泡花树,Meliosma myriantha var. discolor,董洪进
Pteridophyta,董洪进|6571,HJD1077,2020-05-22 18:11:00,中国,湖北省,黄冈市,英山县,桃花冲林场,30.9650125,116.0196103,752,林下,,Angiospermae,被子,Orchidaceae,兰科,Cypripedium,杓兰属,55612,,Cypripedium japonicum,董洪进
Pteridophyta,董洪进|6571,HJD1076,2020-05-22 18:08:00,中国,湖北省,黄冈市,英山县,桃花冲林场,30.9649780,116.0194308,739,石壁,草本,Pteridophyta,蕨类,Cystopteridaceae,,Gymnocarpium,羽节蕨属,76987,东亚羽节蕨,Gymnocarpium oyamense,董洪进
Angiospermae,董洪进|6571,HJD1075,2020-05-22 17:33:00,中国,湖北省,黄冈市,英山县,桃花冲林场,30.9606924,116.0169781,816,林缘,木质藤本,Angiospermae,被子,Smilacaceae,,Smilax,菝葜属,14043,菝葜,Smilax china,董洪进
Angiospermae,董洪进|6571,HJD1074,2020-05-22 16:48:00,中国,湖北省,黄冈市,英山县,桃花冲林场,30.9634698,116.0187329,787,林缘,灌木,Angiospermae,被子,Leguminosae,,Indigofera,木蓝属,8013,苏木蓝,Indigofera carlesii,董洪进
Angiospermae,董洪进|6571,HJD1073,2020-05-22 16:31:00,中国,湖北省,黄冈市,英山县,桃花冲林场,30.9645122,116.0187528,716,溪边,草本,Angiospermae,被子,Cyperaceae,莎草科,Carex,苔草属,12707,舌叶薹草,Carex ligulata,董洪进
Angiospermae,董洪进|6571,HJD1072,2020-05-22 16:08:00,中国,湖北省,黄冈市,英山县,桃花冲林场,30.9641130,116.0185294,726,溪边,半灌木,Angiospermae,被子,Ranunculaceae,毛茛科,Clematis,铁线莲属,13550,大花威灵仙,Clematis courtoisii,董洪进
Angiospermae,董洪进|6571,HJD1071,2020-05-22 16:08:00,中国,湖北省,黄冈市,英山县,桃花冲林场,30.9641019,116.0185633,805,溪边,灌木,Angiospermae,被子,Caprifoliaceae,忍冬科,Lonicera,忍冬属,17468,下江忍冬,Lonicera modesta,董洪进
Angiospermae,董洪进|6571,HJD1070,2020-05-22 15:59:00,中国,湖北省,黄冈市,英山县,桃花冲林场,30.9642284,116.0187229,831,溪边石壁,草本,Angiospermae,被子,Asparagaceae,天门冬科,Polygonatum,黄精属,48364,长梗黄精,Polygonatum filipes,董洪进
Angiospermae,董洪进|6571,HJD1069,2020-05-22 15:54:00,中国,湖北省,黄冈市,英山县,桃花冲林场,30.9642894,116.0187268,770,溪边,,Angiospermae,被子,Rosaceae,蔷薇科,Rubus,悬钩子属,22655,湖南悬钩子,Rubus hunanensis,董洪进
Angiospermae,董洪进|6571,HJD1068,2020-05-22 15:45:00,中国,湖北省,黄冈市,英山县,桃花冲林场,30.9648744,116.0189621,758,石壁,草本,Pteridophyta,蕨类,Huperziaceae,石杉科,Huperzia,石杉属,74026,蛇足石杉,Huperzia serrata,董洪进
Angiospermae,董洪进|6571,HJD1067,2020-05-22 15:42:00,中国,湖北省,黄冈市,英山县,桃花冲林场 茅坪河,30.9649430,116.0190768,740,溪边,木质藤本,Angiospermae,被子,Rosaceae,蔷薇科,Rubus,悬钩子属,22583,少花悬钩子,Rubus spananthus,董洪进
Angiospermae,董洪进|6571,HJD1066,2020-05-22 12:35:00,中国,湖北省,黄冈市,英山县,桃花冲林场,30.9685335,116.0269303,800,路边石壁,草本,Angiospermae,被子,Dioscoreaceae,薯蓣科,Dioscorea,薯蓣属,15363,薯蓣,Dioscorea polystachya,董洪进
